STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,acs_demographics_id,acs_demographics_Geographic Area Name,acs_demographics_Estimate!!Total:,acs_demographics_Estimate!!Total:!!White alone,acs_demographics_Estimate!!Total:!!Black or African American alone,acs_demographics_Estimate!!Total:!!American Indian and Alaska Native alone,acs_demographics_Estimate!!Total:!!Asian alone,acs_demographics_Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone,acs_demographics_Estimate!!Total:!!Some other race alone,acs_demographics_Estimate!!Total:!!Two or more races:,acs_demographics_Estimate!!Total:!!Two or more races:!!Two races including Some other race,"acs_demographics_Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",poultry_bg_1m_1m_poultry
"37","063","000402","1","370630004021",Block Group 1,G5030,S,"1432187","0","+36.0124829","-078.9281202",1500000US370630004021,"Block Group 1, Census Tract 4.02, Durham County, North Carolina","2337","2018","84","0","134","0","6","95","0","95",
"37","063","002013","3","370630020133",Block Group 3,G5030,S,"2187417","109668","+35.8812351","-078.9089265",1500000US370630020133,"Block Group 3, Census Tract 20.13, Durham County, North Carolina","2094","1471","411","11","78","0","30","93","0","93",
"37","063","000500","1","370630005001",Block Group 1,G5030,S,"889230","0","+36.0039530","-078.9251309",1500000US370630005001,"Block Group 1, Census Tract 5, Durham County, North Carolina","1100","633","299","6","127","0","6","29","0","29",
"37","063","000401","3","370630004013",Block Group 3,G5030,S,"1344265","43208","+36.0194679","-078.9392616",1500000US370630004013,"Block Group 3, Census Tract 4.01, Durham County, North Carolina","936","845","54","0","16","5","0","16","6","10",
"37","063","001002","4","370630010024",Block Group 4,G5030,S,"470805","0","+35.9974610","-078.8760939",1500000US370630010024,"Block Group 4, Census Tract 10.02, Durham County, North Carolina","1341","767","352","46","176","0","0","0","0","0",
"37","063","000500","2","370630005002",Block Group 2,G5030,S,"466288","0","+35.9995740","-078.9179701",1500000US370630005002,"Block Group 2, Census Tract 5, Durham County, North Carolina","576","377","163","0","13","0","0","23","0","23",
"37","063","001601","2","370630016012",Block Group 2,G5030,S,"6499044","141870","+36.0791544","-078.8735584",1500000US370630016012,"Block Group 2, Census Tract 16.01, Durham County, North Carolina","3841","1816","1629","0","78","0","65","253","0","253",
"37","063","000301","1","370630003011",Block Group 1,G5030,S,"902566","0","+36.0197132","-078.9105490",1500000US370630003011,"Block Group 1, Census Tract 3.01, Durham County, North Carolina","1108","444","491","0","18","0","135","20","0","20",
"37","063","000401","2","370630004012",Block Group 2,G5030,S,"729340","0","+36.0194643","-078.9269897",1500000US370630004012,"Block Group 2, Census Tract 4.01, Durham County, North Carolina","1076","966","23","0","43","0","0","44","0","44",
"37","063","000102","1","370630001021",Block Group 1,G5030,S,"1562826","0","+36.0233113","-078.9036176",1500000US370630001021,"Block Group 1, Census Tract 1.02, Durham County, North Carolina","2302","1309","724","0","42","0","102","125","31","94",
"37","063","000302","3","370630003023",Block Group 3,G5030,S,"663989","0","+36.0073160","-078.9065127",1500000US370630003023,"Block Group 3, Census Tract 3.02, Durham County, North Carolina","1567","1150","225","0","58","0","55","79","0","79",
"37","063","000302","1","370630003021",Block Group 1,G5030,S,"609110","0","+36.0150113","-078.9030236",1500000US370630003021,"Block Group 1, Census Tract 3.02, Durham County, North Carolina","938","784","15","0","17","0","0","122","19","103",
"37","063","000302","2","370630003022",Block Group 2,G5030,S,"449051","0","+36.0114632","-078.9037838",1500000US370630003022,"Block Group 2, Census Tract 3.02, Durham County, North Carolina","1314","1138","108","0","46","0","0","22","0","22",
"37","063","000500","3","370630005003",Block Group 3,G5030,S,"409739","0","+35.9945421","-078.9186938",1500000US370630005003,"Block Group 3, Census Tract 5, Durham County, North Carolina","899","257","503","0","112","0","7","20","0","20",
"37","063","000401","1","370630004011",Block Group 1,G5030,S,"1285699","0","+36.0249817","-078.9270101",1500000US370630004011,"Block Group 1, Census Tract 4.01, Durham County, North Carolina","888","792","59","0","0","0","0","37","0","37",
"37","063","000900","2","370630009002",Block Group 2,G5030,S,"506850","0","+36.0000173","-078.8894002",1500000US370630009002,"Block Group 2, Census Tract 9, Durham County, North Carolina","751","191","502","0","6","17","18","17","0","17",
"37","063","000700","3","370630007003",Block Group 3,G5030,S,"1115008","0","+35.9741972","-078.9199886",1500000US370630007003,"Block Group 3, Census Tract 7, Durham County, North Carolina","1206","763","200","0","38","0","143","62","4","58",
"37","063","000900","1","370630009001",Block Group 1,G5030,S,"518688","0","+35.9998980","-078.8827337",1500000US370630009001,"Block Group 1, Census Tract 9, Durham County, North Carolina","959","420","418","0","10","0","91","20","6","14",
"37","063","000301","2","370630003012",Block Group 2,G5030,S,"263300","0","+36.0151670","-078.9144127",1500000US370630003012,"Block Group 2, Census Tract 3.01, Durham County, North Carolina","592","242","296","0","28","0","11","15","0","15",
"37","063","000200","3","370630002003",Block Group 3,G5030,S,"667162","0","+36.0098641","-078.8953973",1500000US370630002003,"Block Group 3, Census Tract 2, Durham County, North Carolina","1087","1020","60","0","7","0","0","0","0","0",
"37","063","001001","1","370630010011",Block Group 1,G5030,S,"504751","1025","+35.9930799","-078.8809134",1500000US370630010011,"Block Group 1, Census Tract 10.01, Durham County, North Carolina","864","487","218","15","0","0","93","51","0","51",
"37","063","001303","2","370630013032",Block Group 2,G5030,S,"396759","0","+35.9711730","-078.9048006",1500000US370630013032,"Block Group 2, Census Tract 13.03, Durham County, North Carolina","631","58","544","0","0","0","0","29","0","29",
"37","063","002016","1","370630020161",Block Group 1,G5030,S,"1343199","5197","+35.9579777","-078.9693610",1500000US370630020161,"Block Group 1, Census Tract 20.16, Durham County, North Carolina","3081","1431","941","0","296","0","324","89","0","89",
"37","063","001001","3","370630010013",Block Group 3,G5030,S,"1172918","1044","+35.9803581","-078.8729322",1500000US370630010013,"Block Group 3, Census Tract 10.01, Durham County, North Carolina","1421","315","1106","0","0","0","0","0","0","0",
"37","063","001400","1","370630014001",Block Group 1,G5030,S,"461395","0","+35.9717704","-078.8894652",1500000US370630014001,"Block Group 1, Census Tract 14, Durham County, North Carolina","353","34","319","0","0","0","0","0","0","0",
"37","063","001303","1","370630013031",Block Group 1,G5030,S,"1128743","0","+35.9734232","-078.9000473",1500000US370630013031,"Block Group 1, Census Tract 13.03, Durham County, North Carolina","3354","502","2584","14","87","0","17","150","70","80",
"37","063","002007","3","370630020073",Block Group 3,G5030,S,"923652","0","+35.9550179","-078.9422570",1500000US370630020073,"Block Group 3, Census Tract 20.07, Durham County, North Carolina","775","239","327","0","0","64","113","32","0","32",
"37","063","002009","3","370630020093",Block Group 3,G5030,S,"2308858","0","+35.9558169","-078.9181572",1500000US370630020093,"Block Group 3, Census Tract 20.09, Durham County, North Carolina","1677","244","1365","0","0","0","0","68","0","68",
"37","063","001304","1","370630013041",Block Group 1,G5030,S,"1709176","0","+35.9666288","-078.9098455",1500000US370630013041,"Block Group 1, Census Tract 13.04, Durham County, North Carolina","3411","635","2330","0","0","0","77","369","0","369",
"37","063","001503","1","370630015031",Block Group 1,G5030,S,"419510","0","+36.0068443","-078.9156693",1500000US370630015031,"Block Group 1, Census Tract 15.03, Durham County, North Carolina","1727","877","418","6","342","0","57","27","18","9",
"37","063","001301","1","370630013011",Block Group 1,G5030,S,"747645","757","+35.9800040","-078.8991045",1500000US370630013011,"Block Group 1, Census Tract 13.01, Durham County, North Carolina","1382","135","1139","0","5","0","88","15","0","15",
"37","063","002013","2","370630020132",Block Group 2,G5030,S,"1469728","2473","+35.8951783","-078.9060349",1500000US370630020132,"Block Group 2, Census Tract 20.13, Durham County, North Carolina","1016","593","392","0","0","0","20","11","0","11",
"37","063","001709","1","370630017091",Block Group 1,G5030,S,"1002843","11393","+36.0395415","-078.8754588",1500000US370630017091,"Block Group 1, Census Tract 17.09, Durham County, North Carolina","1376","403","889","0","0","0","70","14","14","0",
"37","063","002007","1","370630020071",Block Group 1,G5030,S,"1754856","6749","+35.9624742","-078.9306220",1500000US370630020071,"Block Group 1, Census Tract 20.07, Durham County, North Carolina","1752","1332","375","0","45","0","0","0","0","0",
"37","063","001501","1","370630015011",Block Group 1,G5030,S,"2738186","1510","+36.0014213","-078.9405675",1500000US370630015011,"Block Group 1, Census Tract 15.01, Durham County, North Carolina","3387","1737","889","0","596","13","84","68","24","44",
"37","063","001001","2","370630010012",Block Group 2,G5030,S,"607253","0","+35.9867794","-078.8772069",1500000US370630010012,"Block Group 2, Census Tract 10.01, Durham County, North Carolina","1421","359","843","14","21","0","184","0","0","0",
"37","063","000101","1","370630001011",Block Group 1,G5030,S,"1853373","2847","+36.0192335","-078.8827502",1500000US370630001011,"Block Group 1, Census Tract 1.01, Durham County, North Carolina","1099","654","285","0","0","0","134","26","0","26",
"37","063","001801","4","370630018014",Block Group 4,G5030,S,"7150390","76475","+36.0420926","-078.8362187",1500000US370630018014,"Block Group 4, Census Tract 18.01, Durham County, North Carolina","2296","1029","1111","0","0","0","156","0","0","0",
"37","063","001002","1","370630010021",Block Group 1,G5030,S,"1644489","0","+36.0004543","-078.8686807",1500000US370630010021,"Block Group 1, Census Tract 10.02, Durham County, North Carolina","3056","1317","938","31","0","0","626","144","37","107",
"37","063","001802","3","370630018023",Block Group 3,G5030,S,"2474932","6863","+35.9843745","-078.8535315",1500000US370630018023,"Block Group 3, Census Tract 18.02, Durham County, North Carolina","2504","699","1584","41","74","0","47","59","0","59",
"37","063","001002","3","370630010023",Block Group 3,G5030,S,"333039","0","+35.9915803","-078.8752644",1500000US370630010023,"Block Group 3, Census Tract 10.02, Durham County, North Carolina","860","338","522","0","0","0","0","0","0","0",
"37","063","001002","2","370630010022",Block Group 2,G5030,S,"900480","0","+35.9872941","-078.8665987",1500000US370630010022,"Block Group 2, Census Tract 10.02, Durham County, North Carolina","674","189","431","26","0","0","15","13","0","13",
"37","063","001709","2","370630017092",Block Group 2,G5030,S,"910792","0","+36.0336629","-078.8782431",1500000US370630017092,"Block Group 2, Census Tract 17.09, Durham County, North Carolina","872","0","797","0","0","0","75","0","0","0",
"37","063","002018","1","370630020181",Block Group 1,G5030,S,"4535154","44430","+35.9236155","-079.0010377",1500000US370630020181,"Block Group 1, Census Tract 20.18, Durham County, North Carolina","2570","2220","187","17","78","0","0","68","0","68",
"37","063","000200","1","370630002001",Block Group 1,G5030,S,"1848592","0","+36.0095921","-078.8800271",1500000US370630002001,"Block Group 1, Census Tract 2, Durham County, North Carolina","1094","616","310","18","0","0","146","4","0","4",
"37","063","002009","1","370630020091",Block Group 1,G5030,S,"3366346","8163","+35.9638292","-078.8832107",1500000US370630020091,"Block Group 1, Census Tract 20.09, Durham County, North Carolina","2249","666","1463","0","0","0","41","79","0","79",
"37","063","002009","2","370630020092",Block Group 2,G5030,S,"1693544","0","+35.9578359","-078.9008426",1500000US370630020092,"Block Group 2, Census Tract 20.09, Durham County, North Carolina","1126","98","866","23","0","0","49","90","0","90",
"37","063","001603","3","370630016033",Block Group 3,G5030,S,"4673995","119363","+36.1130343","-078.9158409",1500000US370630016033,"Block Group 3, Census Tract 16.03, Durham County, North Carolina","1323","994","229","0","0","0","14","86","38","48",
"37","063","002100","2","370630021002",Block Group 2,G5030,S,"84998653","2726107","+36.1894820","-078.8518727",1500000US370630021002,"Block Group 2, Census Tract 21, Durham County, North Carolina","5110","2784","1874","67","32","18","47","288","76","212","1"
"37","063","001604","2","370630016042",Block Group 2,G5030,S,"7170321","110130","+36.0855286","-078.9646727",1500000US370630016042,"Block Group 2, Census Tract 16.04, Durham County, North Carolina","2817","2432","253","0","41","0","10","81","0","81",
"37","063","002013","1","370630020131",Block Group 1,G5030,S,"1620730","7835","+35.8973087","-078.9160920",1500000US370630020131,"Block Group 1, Census Tract 20.13, Durham County, North Carolina","1569","806","660","0","8","0","0","95","0","95",
"37","063","001705","2","370630017052",Block Group 2,G5030,S,"3275583","45469","+36.0341183","-078.9403258",1500000US370630017052,"Block Group 2, Census Tract 17.05, Durham County, North Carolina","1936","1380","359","23","174","0","0","0","0","0",
"37","063","001801","5","370630018015",Block Group 5,G5030,S,"22856818","6190468","+36.0732993","-078.8114451",1500000US370630018015,"Block Group 5, Census Tract 18.01, Durham County, North Carolina","358","229","92","0","0","0","19","18","0","18",
"37","063","001711","2","370630017112",Block Group 2,G5030,S,"854676","0","+36.0528800","-078.9239256",1500000US370630017112,"Block Group 2, Census Tract 17.11, Durham County, North Carolina","1706","582","933","0","0","0","153","38","19","19",
"37","063","001705","3","370630017053",Block Group 3,G5030,S,"2111616","0","+36.0339062","-078.9186464",1500000US370630017053,"Block Group 3, Census Tract 17.05, Durham County, North Carolina","1392","1040","115","0","0","0","179","58","0","58",
"37","063","000500","4","370630005004",Block Group 4,G5030,S,"474587","0","+35.9892704","-078.9198563",1500000US370630005004,"Block Group 4, Census Tract 5, Durham County, North Carolina","1957","518","1325","0","104","0","0","10","0","10",
"37","063","000600","1","370630006001",Block Group 1,G5030,S,"1788864","0","+35.9791473","-078.9275937",1500000US370630006001,"Block Group 1, Census Tract 6, Durham County, North Carolina","2817","1688","743","17","20","0","8","341","0","341",
"37","063","000101","2","370630001012",Block Group 2,G5030,S,"1551606","0","+36.0288595","-078.8838644",1500000US370630001012,"Block Group 2, Census Tract 1.01, Durham County, North Carolina","2051","525","1433","16","0","0","71","6","0","6",
"37","063","001809","2","370630018092",Block Group 2,G5030,S,"4757088","96793","+35.9336413","-078.8248248",1500000US370630018092,"Block Group 2, Census Tract 18.09, Durham County, North Carolina","2362","1539","658","20","27","0","26","92","16","76",
"37","063","002019","2","370630020192",Block Group 2,G5030,S,"12088153","469229","+35.8698828","-078.9828585",1500000US370630020192,"Block Group 2, Census Tract 20.19, Durham County, North Carolina","1860","1529","26","0","269","0","13","23","0","23",
